LOCATION,TIME,PC_HEALTHXP,PC_GDP,USD_CAP,FLAG_CODES,TOTAL_SPEND,Log_TOTAL_SPEND,Cluster_GMM,Prob_Cluster_0,Prob_Cluster_1,Prob_Cluster_2,Cluster_Label
SVN,2014,18.606,1.589,492.577,,1015.68,6.924297695601449,1,0.4155353915944041,0.4964704336018887,0.0879941748037072,Medium Spend
SVN,2015,18.33,1.566,500.567,,1032.94,6.941132026305435,1,0.4386929873417853,0.44912450896432177,0.11218250369389313,Medium Spend
ISR,2006,13.293,0.923,236.833,B,1670.55,7.421506618664331,2,0.20123894782306548,0.015971982026398216,0.7827890701505363,Low Spend
ISR,2007,13.57,0.938,257.901,,1851.75,7.524426300831468,2,0.2601422640061287,0.01875370293059541,0.7211040330632759,Low Spend
ISR,2008,13.389,0.937,256.823,,1877.07,7.537999932768982,2,0.24341426913842806,0.016339560037702636,0.7402461708238695,Low Spend
ISR,2009,13.974,0.991,272.317,,2038.46,7.6204403459151235,2,0.34515015193596893,0.02389147069188735,0.6309583773721437,Low Spend
ISR,2010,13.577,0.957,276.113,,2104.98,7.652536195972663,2,0.30259131999763833,0.017712857929252347,0.6796958220731093,Low Spend
ISR,2011,13.388,0.938,286.345,,2223.7,7.707377354049088,2,0.29645917749271855,0.015042096909217912,0.6884987255980637,Low Spend
ISR,2012,13.213,0.941,298.796,,2363.63,7.768376840483777,2,0.2941076110354883,0.012859212881896315,0.6930331760826153,Low Spend
ISR,2013,12.924,0.915,313.203,,2524.26,7.834099306705413,2,0.2788716520992109,0.010119151403566277,0.7110091964972229,Low Spend
LVA,2004,23.68,1.475,180.294,,408.03,6.013788502986101,1,0.014322004557487333,0.9854533509955095,0.0002246444470034403,Medium Spend
LVA,2005,22.548,1.321,182.984,,409.66,6.017765621527353,1,0.02943754147461074,0.9692435524061308,0.001318906119258392,Medium Spend
LVA,2006,23.176,1.33,209.574,,464.91,6.143992482425847,1,0.022930102916011722,0.9766328562447419,0.000437040839246164,Medium Spend
LVA,2007,26.523,1.53,277.258,,610.06,6.415195154022991,1,0.002567370405220308,0.9974317469701389,8.82624640725862e-07,Medium Spend
LVA,2008,21.484,1.209,234.848,,511.34,6.2389884671475695,1,0.069249171353346,0.9256941134704634,0.005056715176190809,Medium Spend
LVA,2009,24.354,1.499,253.112,,542.08,6.2972566387320805,1,0.012168806884728092,0.9877784295681495,5.276354712240953e-05,Medium Spend
LVA,2010,25.794,1.586,279.009,,585.24,6.37372926204571,1,0.00445264021347887,0.9955436699109449,3.689875576265277e-06,Medium Spend
LVA,2011,26.092,1.454,287.478,,592.12,6.385396739402422,1,0.0035498697523696173,0.9964480458639849,2.0843836456073567e-06,Medium Spend
LVA,2012,25.519,1.383,293.962,,598.01,6.395278292466916,1,0.0056423134654652995,0.9943517377020014,5.948832533191837e-06,Medium Spend
LVA,2013,26.284,1.419,321.85,B,647.77,6.475078262521287,1,0.0033083971644101485,0.9966903194428419,1.283392747941374e-06,Medium Spend
LVA,2014,26.845,1.473,351.889,,701.59,6.5547735068810224,1,0.0022299865788691824,0.9977696253075061,3.8811362451658937e-07,Medium Spend
LVA,2015,26.761,1.542,383.852,,759.08,6.6334236908984945,1,0.0025757649004104,0.9974238256439478,4.094556419675914e-07,Medium Spend
LTU,2004,33.914,1.867,243.511,,822.35,6.713381383664008,1,1.773675118312623e-06,0.9999982263248528,2.89814175956375e-14,Medium Spend
LTU,2005,34.341,1.937,281.439,,935.09,6.841711625701262,1,1.1311587691989425e-06,0.9999988688412238,7.140299652760724e-15,Medium Spend
LTU,2006,30.993,1.809,298.436,,975.86,6.8843433459714785,1,5.411233175409522e-05,0.999945887639468,2.877802891142004e-11,Medium Spend
LTU,2007,28.47,1.639,312.933,,1011.18,6.919861699643846,1,0.0007103835728647937,0.9992896084547944,7.972340910950564e-09,Medium Spend
LTU,2008,26.126,1.643,340.758,,1089.82,6.9946849859701965,1,0.00618876740813768,0.9938103696782231,8.629136392503711e-07,Medium Spend
LTU,2009,26.661,1.961,356.225,,1126.71,7.027944306805558,1,0.00404658649613284,0.9959531259651849,2.875386821898308e-07,Medium Spend
LTU,2010,26.716,1.821,366.563,,1135.35,7.035576650420022,1,0.0038851965273963823,0.996114548578182,2.548944215194556e-07,Medium Spend
LTU,2011,26.038,1.692,386.589,,1170.64,7.066159755715945,1,0.007134244499802638,0.9928648242457152,9.312544822887945e-07,Medium Spend
LTU,2012,28.942,1.82,448.728,,1340.7,7.201692745596426,1,0.0005667727552810017,0.9994332254292113,1.815507624380547e-09,Medium Spend
LTU,2013,28.173,1.728,461.178,,1364.02,7.218924359526373,1,0.001212152246708638,0.9987878382844646,9.468826680598106e-09,Medium Spend
LTU,2014,27.836,1.724,485.245,,1422.92,7.261168910618498,1,0.0017281455218034045,0.9982718362268229,1.8251373482379432e-08,Medium Spend
LTU,2015,26.784,1.745,504.422,,1465.3,7.290497499983034,1,0.004632119915233517,0.9953677241495439,1.5593522265693743e-07,Medium Spend
RUS,2015,22.939,1.286,309.9,,44655.62,10.7067578395923,0,0.8289414543595681,0.17105693897655835,1.6066638731547404e-06,High Spend
